1.258440921,7
0.724747475,7
0.560579754,7
0.456769056,7
0.639119646,7
0.39132875,7
0.376245847,7
0.335788641,7
0.373213399,7
0.416764109,7
0.349517304,7
0.302796469,7
0.383327952,7
0.389149713,7
0.444860717,7
0.797616345,7
0.246206934,7
0.463959195,7
0.373407086,7
0.259310274,7
0.139887916,7
0.156699919,7
0.204608184,7
0.432059925,7
0.290449623,7
1.735510219,7
1.882373114,7
0.724646526,7
0.493519442,7
0.505710447,7
0.974358974,7
0.592328533,7
0.968104339,7
0.9824816,7
0.603698609,7
0.385282577,7
0.278995124,7
1.649961744,7
1.398177537,7
2.240457373,7
1.18189012,7
0.626375975,7
0.709963239,7
1.096177559,7
1.347149191,7
0.989240781,7
0.842399516,7
0.976158093,7
1.137782562,7
0.33675433,7
2.760770107,2
1.584563585,2
1.270461274,2
0.763089459,2
1.342105263,2
2.148160705,2
1.445734292,2
1.721789883,2
1.173075663,2
1.141406698,2
0.750775194,2
0.639523337,2
1.437476855,2
1.0397778,2
1.245376635,2
0.796669176,2
0.820183962,2
0.837705216,2
0.798987513,2
0.920307304,2
1.382321365,2
1.635331517,2
0.731590309,2
1.41693218,2
0.721179625,2
2.840815489,0
0.169601483,0
0.196959683,0
0.063995442,0
0.038165203,0
0.034907112,0
0.071731561,0
0.48496732,0
2.97156245,0
0.851350089,0
0.585533202,0
1.162051605,0
1.607272727,0
4.845710166,0
4.452074392,0
4.670646766,0
1.342807171,0
0.755509163,0
0.682356514,0
0.902628714,0
115.5581395,0
2.17581187,0
1.008019741,0
1.069596668,0
0.375062096,0
0.134624404,3
0.417808219,3
0.760762332,3
1.01779603,3
1.57386231,3
0.852271465,3
1.070939521,3
1.391491653,3
1.31302361,3
2.602339181,3
2.048475543,3
1.850574713,3
1.639446259,3
1.194600247,3
0.948216106,3
1.457456712,3
1.593468704,3
1.288859916,3
1.42964276,3
1.003448276,3
2.070753366,3
1.273665049,3
1.502945669,3
1.138579583,3
0.16553288,3
1.054490824,3
1.422975584,3
0.608577406,3
1.467875061,3
2.015507883,3
1.085498306,3
1.481629684,3
1.585657371,3
1.346210557,3
2.402271652,3
1.097125761,3
0.848779134,3
0.890062513,3
1.45363812,3
1.021467278,3
0.513525118,3
1.215821418,3
1.094581749,3
0.766350766,3
0.634262695,3
1.028638223,3
1.256499942,3
1.159240459,3
1.130309989,3
4.31092437,3
1.331440032,3
0.903498017,3
1.164381257,3
1.979399355,3
0.938793228,3
1.191865062,3
1.486026387,3
0.70505316,3
0.74313496,3
0.930101935,3
1.079083049,3
0.819527996,3
0.928342467,3
1.157221636,3
1.358979634,3
0.381544692,3
0.719402216,3
0.895541606,3
0.145888129,3
0.47984219,3
0.870246879,3
1.14969547,3
0.354527135,3
1.157747496,3
1.776,3
1.985445873,3
1.235389282,3
1.742534596,3
0.131486588,3
0.225469325,3
0.810070789,3
0.177633194,3
0,3
0,3
0.000387147,3
0.363649775,3
0.502587163,3
0.747394237,3
1.056247377,3
0.154790591,3
0.052943561,3
0.000240442,3
0.020127993,3
0.033147244,3
0.040297212,3
0.068387022,3
0.016380016,3
0.062111801,3
0.176931894,3
0.108374384,3
2.235443416,3
1.194677419,3
0.125538462,3
0.000110791,3
0,3
1.223779286,3
2.306711206,3
0,3
0,3
0,3
0.003063139,3
0.014431538,3
0.001080499,3
0,3
0.025904518,3
0.169583729,3
0.03149257,3
0.014441935,3
0.225944081,3
0.137168416,3
0.172802238,3
0.140036705,3
0.110032535,3
0.114900336,3
0.347832146,3
1.843762335,3
1.06270222,3
0.250748055,3
0.568255688,3
1.106046512,3
1.067764122,3
0.013865731,3
0.007682659,3
0.007246377,3
0.007976072,3
0.004091025,3
0.298485766,3
0.663602669,3
0,3
0.739049464,3
1.084586815,3
0.957690644,3
1.355555556,3
0.939819005,3
1.945903084,3
2.477114834,3
2.612616256,3
2.388131313,3
3.802256138,3
6.206521739,3
1.15243939,3
1.462860389,3
1.653064344,3
0.949609375,3
1.063532046,3
1.123707903,3
0.690260539,3
1.01433219,3
1.044890082,3
1.452852154,3
0.905017235,3
0.867316046,3
0.986694791,3
0.680851064,3
4.879348631,3
2.536645963,3
0.809018891,3
1.387381086,3
2.429883513,3
1.146823989,3
1.103880773,3
0.78487395,3
0.184489492,3
0.716109651,3
0,3
4.8117905,3
2.358769231,3
1.620918984,3
0.675404107,3
1.260445682,3
2.822222222,3
1.870563674,3
5.082034454,3
3.647525501,3
3.019330504,3
1.090636383,3
0.063598759,3
0.99323909,3
0.580808081,3
0.239001189,3
6.5,3
182.7222222,3
1.380090498,3
1.532065834,3
3.203445447,3
1.612903226,3
0.964006399,3
1.438820302,3
2.893856859,2
0.542360476,2
1.148231331,2
0.672121816,2
0.03149464,2
0.00998228,2
0.009975369,2
1.067834031,2
0.940719442,2
0.837851984,2
1.246056542,2
1.156478863,2
1.118023638,2
0.538949867,2
0.169824728,2
0.772190762,2
0.633663366,2
0.791244062,2
1.149608866,2
0.629969572,2
0.700058411,2
0.83008982,2
0.982679817,2
1.056151525,2
43.35,2
0.899187855,2
0.801933003,2
1.653223088,2
0.974317295,2
0.707050027,2
0.66490181,2
1.614888424,2
2.5782987,2
2.822944952,2
2.8494574,2
2.990995584,2
1.878186199,2
1.887473744,2
1.766969037,2
2.03559464,2
1.847683477,2
2.378218508,2
2.951923077,2
3.027761712,2
3.466229839,2
3.621760096,2
3.804171181,2
3.171349724,2
5.804985337,2
0.163458691,2
4.285275549,7
4.295526661,7
2.292003362,7
0.504993087,7
3.864406888,7
1.138249531,7
1.936917687,7
2.960179261,7
3.079165149,7
2.438916254,7
1.492341529,7
1.390254595,7
1.398238442,7
1.521981301,7
1.964070956,7
1.353203067,7
2.146168356,7
1.614761476,7
1.804965572,7
2.221541693,7
1.6556706,7
1.783072546,7
1.700702569,7
1.710729312,7
0.78611898,7
0.458547113,3
0.584837545,3
0.769642857,3
0.727605119,3
0.607394366,3
0.409005629,3
0.635273973,3
0.76534296,3
0.747731397,3
0.766603416,3
0.465753425,3
0.781420765,3
0.777573529,3
7.170598911,3
14.3583181,3
12.84293194,3
10.38779174,3
